date,store_id,item_id,temperature,is_holiday,units_sold
2024-10-12,Asansol,Sugar,35.69,0,166
2024-10-12,Asansol,Salt,24.9,0,99
2024-10-12,Asansol,Oil,32.67,0,110
2024-10-12,Asansol,Milk,26.1,0,100
2024-10-12,Asansol,Potato,30.11,0,97
2024-10-12,Asansol,Onion,23.03,0,100
2024-10-12,Asansol,Dal,28.75,0,52
2024-10-12,Asansol,Atta,25.89,0,168
2024-10-12,Durgapur,Rice,25.39,0,56
2024-10-12,Durgapur,Wheat,34.82,0,88
2024-10-12,Durgapur,Sugar,30.99,0,166
2024-10-12,Durgapur,Salt,30.23,0,140
2024-10-12,Durgapur,Oil,20.09,0,150
2024-10-12,Durgapur,Milk,33.48,0,159
2024-10-12,Durgapur,Potato,32.17,0,170
2024-10-12,Durgapur,Onion,22.31,0,186
2024-10-12,Durgapur,Dal,30.92,0,126
2024-10-12,Durgapur,Atta,28.37,0,199
2024-10-12,Siliguri,Rice,30.44,0,117
2024-10-12,Siliguri,Wheat,26.23,0,116
2024-10-12,Siliguri,Sugar,38.26,0,88
2024-10-12,Siliguri,Salt,18.58,0,72
2024-10-12,Siliguri,Oil,37.59,0,193
2024-10-12,Siliguri,Milk,36.06,0,106
2024-10-12,Siliguri,Potato,25.12,0,177
2024-10-12,Siliguri,Onion,31.23,0,155
2024-10-12,Siliguri,Dal,29.85,0,93
2024-10-12,Siliguri,Atta,24.99,0,124
2024-10-12,Howrah,Rice,25.05,0,90
2024-10-12,Howrah,Wheat,24.95,0,115
2024-10-12,Howrah,Sugar,27.45,0,159
2024-10-12,Howrah,Salt,31.49,0,78
2024-10-12,Howrah,Oil,24.22,0,50
2024-10-12,Howrah,Milk,32.86,0,187
2024-10-12,Howrah,Potato,32.98,0,132
2024-10-12,Howrah,Onion,27.72,0,62
2024-10-12,Howrah,Dal,34.51,0,133
2024-10-12,Howrah,Atta,22.72,0,158
2024-10-13,Kolkata,Rice,36.99,1,272
2024-10-13,Kolkata,Wheat,23.76,1,175
2024-10-13,Kolkata,Sugar,27.22,1,196
2024-10-13,Kolkata,Salt,36.49,1,153
2024-10-13,Kolkata,Oil,22.11,1,176
2024-10-13,Kolkata,Milk,30.45,1,175
2024-10-13,Kolkata,Potato,19.77,1,158
2024-10-13,Kolkata,Onion,35.16,1,129
2024-10-13,Kolkata,Dal,29.3,1,160
2024-10-13,Kolkata,Atta,33.63,1,112
2024-10-13,Asansol,Rice,25.05,1,197
2024-10-13,Asansol,Wheat,34.6,1,269
2024-10-13,Asansol,Sugar,33.32,1,116
2024-10-13,Asansol,Salt,26.9,1,111
2024-10-13,Asansol,Oil,26.61,1,106
2024-10-13,Asansol,Milk,24.09,1,212
2024-10-13,Asansol,Potato,26.59,1,218
2024-10-13,Asansol,Onion,20.97,1,90
2024-10-13,Asansol,Dal,21.29,1,115
2024-10-13,Asansol,Atta,32.18,1,236
2024-10-13,Durgapur,Rice,31.17,1,184
2024-10-13,Durgapur,Wheat,24.63,1,114
2024-10-13,Durgapur,Sugar,27.55,1,104
2024-10-13,Durgapur,Salt,26.66,1,206
2024-10-13,Durgapur,Oil,21.59,1,178
2024-10-13,Durgapur,Milk,35.89,1,193
2024-10-13,Durgapur,Potato,19.33,1,93
2024-10-13,Durgapur,Onion,30.45,1,122
2024-10-13,Durgapur,Dal,33.1,1,75
2024-10-13,Durgapur,Atta,30.31,1,141
2024-10-13,Siliguri,Rice,26.25,1,72
2024-10-13,Siliguri,Wheat,25.36,1,110
2024-10-13,Siliguri,Sugar,28.36,1,184
2024-10-13,Siliguri,Salt,23.73,1,71
2024-10-13,Siliguri,Oil,22.21,1,195
2024-10-13,Siliguri,Milk,27.21,1,136
2024-10-13,Siliguri,Potato,28.11,1,85
2024-10-13,Siliguri,Onion,27.8,1,168
2024-10-13,Siliguri,Dal,22.55,1,210
2024-10-13,Siliguri,Atta,25.34,1,83
2024-10-13,Howrah,Rice,29.26,1,108
2024-10-13,Howrah,Wheat,31.86,1,131
2024-10-13,Howrah,Sugar,26.59,1,100
2024-10-13,Howrah,Salt,22.91,1,108
2024-10-13,Howrah,Oil,32.43,1,242
2024-10-13,Howrah,Milk,31.04,1,245
2024-10-13,Howrah,Potato,23.98,1,196
2024-10-13,Howrah,Onion,24.4,1,154
2024-10-13,Howrah,Dal,29.05,1,223
2024-10-13,Howrah,Atta,35.86,1,159
2024-10-14,Kolkata,Rice,36.63,0,107
2024-10-14,Kolkata,Wheat,29.81,0,50
2024-10-14,Kolkata,Sugar,26.8,0,180
2024-10-14,Kolkata,Salt,29.43,0,206
2024-10-14,Kolkata,Oil,20.12,0,58
2024-10-14,Kolkata,Milk,25.49,0,152
2024-10-14,Kolkata,Potato,33.21,0,194
2024-10-14,Kolkata,Onion,26.89,0,159
2024-10-14,Kolkata,Dal,30.69,0,108
2024-10-14,Kolkata,Atta,22.84,0,177
2024-10-14,Asansol,Rice,26.35,0,104
2024-10-14,Asansol,Wheat,26.74,0,46
2024-10-14,Asansol,Sugar,28.66,0,123
2024-10-14,Asansol,Salt,29.33,0,90
2024-10-14,Asansol,Oil,33.33,0,145
2024-10-14,Asansol,Milk,36.11,0,127
2024-10-14,Asansol,Potato,31.22,0,155
2024-10-14,Asansol,Onion,23.89,0,59
2024-10-14,Asansol,Dal,22.04,0,98
2024-10-14,Asansol,Atta,34.24,0,140
2024-10-14,Durgapur,Rice,35.72,0,149
2024-10-14,Durgapur,Wheat,31.0,0,59
2024-10-14,Durgapur,Sugar,33.18,0,65
2024-10-14,Durgapur,Salt,23.81,0,127
2024-10-14,Durgapur,Oil,33.65,0,179
2024-10-14,Durgapur,Milk,28.71,0,138
2024-10-14,Durgapur,Potato,29.0,0,74
2024-10-14,Durgapur,Onion,26.87,0,151
2024-10-14,Durgapur,Dal,25.81,0,130
2024-10-14,Durgapur,Atta,23.05,0,163
2024-10-14,Siliguri,Rice,34.05,0,162
2024-10-14,Siliguri,Wheat,26.2,0,97
2024-10-14,Siliguri,Sugar,32.41,0,160
2024-10-14,Siliguri,Salt,23.39,0,147
2024-10-14,Siliguri,Oil,28.85,0,117
2024-10-14,Siliguri,Milk,29.42,0,147
2024-10-14,Siliguri,Potato,21.69,0,108
2024-10-14,Siliguri,Onion,25.05,0,48
2024-10-14,Siliguri,Dal,28.53,0,136
2024-10-14,Siliguri,Atta,34.27,0,175
2024-10-14,Howrah,Rice,27.43,0,116
2024-10-14,Howrah,Wheat,29.05,0,50
2024-10-14,Howrah,Sugar,23.11,0,75
2024-10-14,Howrah,Salt,21.01,0,115
2024-10-14,Howrah,Oil,37.95,0,65
2024-10-14,Howrah,Milk,28.93,0,222
2024-10-14,Howrah,Potato,26.52,0,73
2024-10-14,Howrah,Onion,30.06,0,248
2024-10-14,Howrah,Dal,29.19,0,163
2024-10-14,Howrah,Atta,23.6,0,198
2024-10-15,Kolkata,Rice,23.68,0,85
2024-10-15,Kolkata,Wheat,32.65,0,75
2024-10-15,Kolkata,Sugar,31.59,0,134
2024-10-15,Kolkata,Salt,26.52,0,75
2024-10-15,Kolkata,Oil,30.1,0,208
2024-10-15,Kolkata,Milk,30.76,0,65
2024-10-15,Kolkata,Potato,25.54,0,215
2024-10-15,Kolkata,Onion,27.79,0,204
2024-10-15,Kolkata,Dal,29.87,0,198
2024-10-15,Kolkata,Atta,25.46,0,118
2024-10-15,Asansol,Rice,28.37,0,160
2024-10-15,Asansol,Wheat,23.56,0,108
2024-10-15,Asansol,Sugar,30.54,0,155
2024-10-15,Asansol,Salt,35.52,0,120
2024-10-15,Asansol,Oil,28.07,0,86
2024-10-15,Asansol,Milk,26.63,0,178
2024-10-15,Asansol,Potato,30.71,0,112
2024-10-15,Asansol,Onion,27.99,0,91
2024-10-15,Asansol,Dal,29.74,0,84
2024-10-15,Asansol,Atta,28.12,0,171
2024-10-15,Durgapur,Rice,26.1,0,174
2024-10-15,Durgapur,Wheat,18.75,0,122
2024-10-15,Durgapur,Sugar,25.7,0,132
2024-10-15,Durgapur,Salt,21.91,0,63
2024-10-15,Durgapur,Oil,26.09,0,142
2024-10-15,Durgapur,Milk,30.51,0,107
2024-10-15,Durgapur,Potato,28.37,0,141
2024-10-15,Durgapur,Onion,25.8,0,165
2024-10-15,Durgapur,Dal,31.58,0,167
2024-10-15,Durgapur,Atta,25.16,0,135
2024-10-15,Siliguri,Rice,29.74,0,138
2024-10-15,Siliguri,Wheat,27.67,0,82
2024-10-15,Siliguri,Sugar,35.15,0,178
2024-10-15,Siliguri,Salt,27.83,0,102
2024-10-15,Siliguri,Oil,27.31,0,194
2024-10-15,Siliguri,Milk,27.03,0,105
2024-10-15,Siliguri,Potato,28.43,0,102
2024-10-15,Siliguri,Onion,35.69,0,144
2024-10-15,Siliguri,Dal,24.3,0,158
2024-10-15,Siliguri,Atta,27.0,0,128
2024-10-15,Howrah,Rice,30.11,0,128
2024-10-15,Howrah,Wheat,22.23,0,152
2024-10-15,Howrah,Sugar,32.26,0,73
2024-10-15,Howrah,Salt,23.55,0,227
2024-10-15,Howrah,Oil,35.32,0,162
2024-10-15,Howrah,Milk,29.45,0,159
2024-10-15,Howrah,Potato,25.65,0,104
2024-10-15,Howrah,Onion,26.11,0,197
2024-10-15,Howrah,Dal,25.95,0,150
2024-10-15,Howrah,Atta,32.69,0,187
2024-10-16,Kolkata,Rice,25.54,0,73
2024-10-16,Kolkata,Wheat,25.97,0,174
2024-10-16,Kolkata,Sugar,29.5,0,118
2024-10-16,Kolkata,Salt,27.84,0,119
2024-10-16,Kolkata,Oil,15.13,0,110
2024-10-16,Kolkata,Milk,27.23,0,100
2024-10-16,Kolkata,Potato,22.53,0,204
2024-10-16,Kolkata,Onion,29.74,0,83
2024-10-16,Kolkata,Dal,22.43,0,118
2024-10-16,Kolkata,Atta,31.63,0,97
2024-10-16,Asansol,Rice,26.0,0,153
2024-10-16,Asansol,Wheat,26.21,0,91
2024-10-16,Asansol,Sugar,31.17,0,83
2024-10-16,Asansol,Salt,24.62,0,131
2024-10-16,Asansol,Oil,30.1,0,140
2024-10-16,Asansol,Milk,25.64,0,121
2024-10-16,Asansol,Potato,27.05,0,83
2024-10-16,Asansol,Onion,22.31,0,56
2024-10-16,Asansol,Dal,25.8,0,164
2024-10-16,Asansol,Atta,28.35,0,101
2024-10-16,Durgapur,Rice,30.34,0,156
2024-10-16,Durgapur,Wheat,23.74,0,177
2024-10-16,Durgapur,Sugar,20.28,0,160
2024-10-16,Durgapur,Salt,19.26,0,95
2024-10-16,Durgapur,Oil,24.94,0,153
2024-10-16,Durgapur,Milk,25.52,0,145
2024-10-16,Durgapur,Potato,32.96,0,81
2024-10-16,Durgapur,Onion,28.79,0,156
2024-10-16,Durgapur,Dal,36.59,0,187
2024-10-16,Durgapur,Atta,19.79,0,182
2024-10-16,Siliguri,Rice,31.5,0,127
2024-10-16,Siliguri,Wheat,30.75,0,151
2024-10-16,Siliguri,Sugar,25.6,0,64
2024-10-16,Siliguri,Salt,32.13,0,83
2024-10-16,Siliguri,Oil,20.97,0,52
2024-10-16,Siliguri,Milk,22.07,0,133
2024-10-16,Siliguri,Potato,25.52,0,151
2024-10-16,Siliguri,Onion,30.73,0,161
2024-10-16,Siliguri,Dal,20.96,0,121
2024-10-16,Siliguri,Atta,28.43,0,161
2024-10-16,Howrah,Rice,25.36,0,205
2024-10-16,Howrah,Wheat,28.61,0,168
2024-10-16,Howrah,Sugar,29.88,0,143
2024-10-16,Howrah,Salt,25.83,0,76
2024-10-16,Howrah,Oil,25.91,0,58
2024-10-16,Howrah,Milk,28.24,0,177
2024-10-16,Howrah,Potato,21.22,0,166
2024-10-16,Howrah,Onion,25.55,0,52
2024-10-16,Howrah,Dal,32.04,0,171
2024-10-16,Howrah,Atta,27.52,0,145
2024-10-17,Kolkata,Rice,17.72,0,114
2024-10-17,Kolkata,Wheat,26.06,0,155
2024-10-17,Kolkata,Sugar,26.1,0,169
2024-10-17,Kolkata,Salt,27.8,0,110
2024-10-17,Kolkata,Oil,28.49,0,169
2024-10-17,Kolkata,Milk,22.04,0,96
2024-10-17,Kolkata,Potato,26.91,0,73
2024-10-17,Kolkata,Onion,22.78,0,210
2024-10-17,Kolkata,Dal,32.57,0,72
2024-10-17,Kolkata,Atta,37.57,0,115
2024-10-17,Asansol,Rice,29.0,0,79
2024-10-17,Asansol,Wheat,41.85,0,171
2024-10-17,Asansol,Sugar,27.25,0,110
2024-10-17,Asansol,Salt,40.6,0,195
2024-10-17,Asansol,Oil,35.88,0,163
2024-10-17,Asansol,Milk,20.81,0,152
2024-10-17,Asansol,Potato,36.88,0,118
2024-10-17,Asansol,Onion,27.07,0,71
2024-10-17,Asansol,Dal,28.17,0,154
2024-10-17,Asansol,Atta,21.62,0,173
2024-10-17,Durgapur,Rice,22.09,0,77
2024-10-17,Durgapur,Wheat,23.25,0,196
2024-10-17,Durgapur,Sugar,30.92,0,150
2024-10-17,Durgapur,Salt,33.81,0,62
2024-10-17,Durgapur,Oil,31.2,0,171
2024-10-17,Durgapur,Milk,28.54,0,171
2024-10-17,Durgapur,Potato,26.73,0,152
2024-10-17,Durgapur,Onion,28.36,0,172
2024-10-17,Durgapur,Dal,25.19,0,182
2024-10-17,Durgapur,Atta,28.51,0,145
2024-10-17,Siliguri,Rice,26.79,0,155
2024-10-17,Siliguri,Wheat,32.28,0,91
2024-10-17,Siliguri,Sugar,25.2,0,127
2024-10-17,Siliguri,Salt,31.5,0,141
2024-10-17,Siliguri,Oil,34.86,0,71
2024-10-17,Siliguri,Milk,28.38,0,52
2024-10-17,Siliguri,Potato,42.78,0,107
2024-10-17,Siliguri,Onion,27.57,0,89
2024-10-17,Siliguri,Dal,21.35,0,177
2024-10-17,Siliguri,Atta,27.65,0,53
2024-10-17,Howrah,Rice,30.65,0,63
2024-10-17,Howrah,Wheat,26.24,0,89
2024-10-17,Howrah,Sugar,31.91,0,109
2024-10-17,Howrah,Salt,29.78,0,176
2024-10-17,Howrah,Oil,35.56,0,170
2024-10-17,Howrah,Milk,21.09,0,89
2024-10-17,Howrah,Potato,29.55,0,154
2024-10-17,Howrah,Onion,36.16,0,140
2024-10-17,Howrah,Dal,42.69,0,60
2024-10-17,Howrah,Atta,36.2,0,62
2024-10-18,Kolkata,Rice,18.85,0,108
2024-10-18,Kolkata,Wheat,36.23,0,58
2024-10-18,Kolkata,Sugar,32.81,0,71
2024-10-18,Kolkata,Salt,25.31,0,90
2024-10-18,Kolkata,Oil,25.14,0,180
2024-10-18,Kolkata,Milk,31.57,0,55
2024-10-18,Kolkata,Potato,24.03,0,191
2024-10-18,Kolkata,Onion,27.33,0,78
2024-10-18,Kolkata,Dal,25.38,0,146
2024-10-18,Kolkata,Atta,29.91,0,129
2024-10-18,Asansol,Rice,26.46,0,85
2024-10-18,Asansol,Wheat,30.12,0,178
2024-10-18,Asansol,Sugar,19.02,0,61
2024-10-18,Asansol,Salt,31.86,0,87
2024-10-18,Asansol,Oil,27.61,0,139
2024-10-18,Asansol,Milk,34.55,0,174
2024-10-18,Asansol,Potato,18.43,0,81
2024-10-18,Asansol,Onion,36.17,0,111
2024-10-18,Asansol,Dal,25.05,0,52
2024-10-18,Asansol,Atta,24.85,0,139
2024-10-18,Durgapur,Rice,33.9,0,185
2024-10-18,Durgapur,Wheat,21.86,0,146
2024-10-18,Durgapur,Sugar,31.5,0,146
2024-10-18,Durgapur,Salt,25.11,0,174
2024-10-18,Durgapur,Oil,29.36,0,143
2024-10-18,Durgapur,Milk,37.0,0,73
2024-10-18,Durgapur,Potato,35.48,0,122
2024-10-18,Durgapur,Onion,21.75,0,233
2024-10-18,Durgapur,Dal,27.01,0,164
2024-10-18,Durgapur,Atta,33.08,0,195
2024-10-18,Siliguri,Rice,30.59,0,67
2024-10-18,Siliguri,Wheat,24.82,0,103
2024-10-18,Siliguri,Sugar,33.78,0,154
2024-10-18,Siliguri,Salt,30.42,0,183
2024-10-18,Siliguri,Oil,25.23,0,220
2024-10-18,Siliguri,Milk,21.79,0,55
2024-10-18,Siliguri,Potato,31.1,0,222
2024-10-18,Siliguri,Onion,30.82,0,129
2024-10-18,Siliguri,Dal,33.09,0,79
2024-10-18,Siliguri,Atta,28.89,0,139
2024-10-18,Howrah,Rice,31.45,0,172
2024-10-18,Howrah,Wheat,26.55,0,120
2024-10-18,Howrah,Sugar,26.59,0,127
2024-10-18,Howrah,Salt,31.02,0,61
2024-10-18,Howrah,Oil,22.86,0,77
2024-10-18,Howrah,Milk,27.65,0,139
2024-10-18,Howrah,Potato,33.52,0,86
2024-10-18,Howrah,Onion,22.04,0,109
2024-10-18,Howrah,Dal,32.23,0,117
2024-10-18,Howrah,Atta,18.81,0,188
2024-10-19,Kolkata,Rice,24.55,0,152
2024-10-19,Kolkata,Wheat,16.85,0,217
2024-10-19,Kolkata,Sugar,35.15,0,195
2024-10-19,Kolkata,Salt,25.53,0,232
2024-10-19,Kolkata,Oil,16.31,0,134
2024-10-19,Kolkata,Milk,26.16,0,154
2024-10-19,Kolkata,Potato,25.22,0,108
2024-10-19,Kolkata,Onion,33.2,0,155
2024-10-19,Kolkata,Dal,22.21,0,106
2024-10-19,Kolkata,Atta,27.31,0,61
2024-10-19,Asansol,Rice,26.24,0,92
2024-10-19,Asansol,Wheat,26.27,0,190
2024-10-19,Asansol,Sugar,26.58,0,162
2024-10-19,Asansol,Salt,32.73,0,84
2024-10-19,Asansol,Oil,38.6,0,110
2024-10-19,Asansol,Milk,31.37,0,88
2024-10-19,Asansol,Potato,30.07,0,183
2024-10-19,Asansol,Onion,32.65,0,67
2024-10-19,Asansol,Dal,30.47,0,111
2024-10-19,Asansol,Atta,30.33,0,137
2024-10-19,Durgapur,Rice,37.3,0,170
2024-10-19,Durgapur,Wheat,21.29,0,146
2024-10-19,Durgapur,Sugar,21.1,0,120
2024-10-19,Durgapur,Salt,26.8,0,146
2024-10-19,Durgapur,Oil,32.15,0,81
2024-10-19,Durgapur,Milk,19.12,0,179
2024-10-19,Durgapur,Potato,32.98,0,204
2024-10-19,Durgapur,Onion,36.05,0,52
2024-10-19,Durgapur,Dal,32.65,0,170
2024-10-19,Durgapur,Atta,27.32,0,111
2024-10-19,Siliguri,Rice,19.01,0,145
2024-10-19,Siliguri,Wheat,18.54,0,70
2024-10-19,Siliguri,Sugar,31.66,0,129
2024-10-19,Siliguri,Salt,24.02,0,167
2024-10-19,Siliguri,Oil,25.96,0,155
2024-10-19,Siliguri,Milk,19.96,0,129
2024-10-19,Siliguri,Potato,32.95,0,213
2024-10-19,Siliguri,Onion,19.81,0,64
2024-10-19,Siliguri,Dal,29.27,0,187
2024-10-19,Siliguri,Atta,31.51,0,71
2024-10-19,Howrah,Rice,32.12,0,137
2024-10-19,Howrah,Wheat,28.59,0,190
2024-10-19,Howrah,Sugar,34.1,0,124
2024-10-19,Howrah,Salt,33.09,0,137
2024-10-19,Howrah,Oil,30.68,0,113
2024-10-19,Howrah,Milk,27.51,0,158
2024-10-19,Howrah,Potato,23.18,0,118
2024-10-19,Howrah,Onion,27.45,0,66
2024-10-19,Howrah,Dal,27.72,0,87
2024-10-19,Howrah,Atta,27.63,0,64
2024-10-20,Kolkata,Rice,28.53,1,219
2024-10-20,Kolkata,Wheat,26.32,1,116
2024-10-20,Kolkata,Sugar,23.56,1,105
2024-10-20,Kolkata,Salt,33.36,1,62
2024-10-20,Kolkata,Oil,28.34,1,104
2024-10-20,Kolkata,Milk,24.26,1,217
2024-10-20,Kolkata,Potato,24.09,1,57
2024-10-20,Kolkata,Onion,38.44,1,78
2024-10-20,Kolkata,Dal,35.17,1,248
2024-10-20,Kolkata,Atta,24.48,1,111
2024-10-20,Asansol,Rice,35.39,1,215
2024-10-20,Asansol,Wheat,31.69,1,171
2024-10-20,Asansol,Sugar,37.3,1,141
2024-10-20,Asansol,Salt,16.98,1,117
2024-10-20,Asansol,Oil,36.48,1,134
2024-10-20,Asansol,Milk,33.98,1,193
2024-10-20,Asansol,Potato,33.31,1,177
2024-10-20,Asansol,Onion,31.04,1,57
2024-10-20,Asansol,Dal,22.69,1,175
2024-10-20,Asansol,Atta,27.72,1,100
2024-10-20,Durgapur,Rice,29.17,1,124
2024-10-20,Durgapur,Wheat,30.83,1,161
2024-10-20,Durgapur,Sugar,35.24,1,84
2024-10-20,Durgapur,Salt,24.09,1,88
2024-10-20,Durgapur,Oil,34.41,1,138
2024-10-20,Durgapur,Milk,18.13,1,114
2024-10-20,Durgapur,Potato,23.83,1,206
2024-10-20,Durgapur,Onion,27.17,1,78
2024-10-20,Durgapur,Dal,22.21,1,108
2024-10-20,Durgapur,Atta,26.97,1,136
2024-10-20,Siliguri,Rice,38.36,1,184
2024-10-20,Siliguri,Wheat,27.94,1,117
2024-10-20,Siliguri,Sugar,15.61,1,83
2024-10-20,Siliguri,Salt,31.16,1,69
2024-10-20,Siliguri,Oil,25.22,1,128
2024-10-20,Siliguri,Milk,30.47,1,236
2024-10-20,Siliguri,Potato,33.44,1,103
2024-10-20,Siliguri,Onion,33.55,1,127
2024-10-20,Siliguri,Dal,29.71,1,129
2024-10-20,Siliguri,Atta,29.65,1,216
2024-10-20,Howrah,Rice,28.8,1,193
2024-10-20,Howrah,Wheat,33.96,1,83
2024-10-20,Howrah,Sugar,29.17,1,130
2024-10-20,Howrah,Salt,27.71,1,251
2024-10-20,Howrah,Oil,26.67,1,214
2024-10-20,Howrah,Milk,24.82,1,105
2024-10-20,Howrah,Potato,25.7,1,194
2024-10-20,Howrah,Onion,27.14,1,221
2024-10-20,Howrah,Dal,30.44,1,161
2024-10-20,Howrah,Atta,22.33,1,49
2024-10-21,Kolkata,Rice,36.42,0,211
2024-10-21,Kolkata,Wheat,24.47,0,167
2024-10-21,Kolkata,Sugar,31.91,0,183
2024-10-21,Kolkata,Salt,26.58,0,93
2024-10-21,Kolkata,Oil,28.42,0,85
2024-10-21,Kolkata,Milk,30.95,0,80
2024-10-21,Kolkata,Potato,29.38,0,183
2024-10-21,Kolkata,Onion,27.0,0,165
2024-10-21,Kolkata,Dal,29.97,0,164
2024-10-21,Kolkata,Atta,25.85,0,85
2024-10-21,Asansol,Rice,26.79,0,107
2024-10-21,Asansol,Wheat,28.27,0,72
2024-10-21,Asansol,Sugar,26.32,0,83
2024-10-21,Asansol,Salt,25.77,0,77
2024-10-21,Asansol,Oil,30.49,0,181
2024-10-21,Asansol,Milk,20.59,0,141
2024-10-21,Asansol,Potato,25.21,0,201
2024-10-21,Asansol,Onion,27.35,0,83
2024-10-21,Asansol,Dal,23.73,0,111
2024-10-21,Asansol,Atta,32.07,0,140
2024-10-21,Durgapur,Rice,23.76,0,57
2024-10-21,Durgapur,Wheat,29.61,0,79
2024-10-21,Durgapur,Sugar,30.43,0,130
2024-10-21,Durgapur,Salt,25.69,0,169
2024-10-21,Durgapur,Oil,27.96,0,172
2024-10-21,Durgapur,Milk,27.35,0,162
2024-10-21,Durgapur,Potato,25.3,0,131
2024-10-21,Durgapur,Onion,24.69,0,168
2024-10-21,Durgapur,Dal,21.47,0,46
2024-10-21,Durgapur,Atta,26.25,0,63
2024-10-21,Siliguri,Rice,34.4,0,92
2024-10-21,Siliguri,Wheat,32.72,0,142
2024-10-21,Siliguri,Sugar,32.14,0,189
2024-10-21,Siliguri,Salt,27.92,0,177
2024-10-21,Siliguri,Oil,22.2,0,119
2024-10-21,Siliguri,Milk,21.55,0,160
2024-10-21,Siliguri,Potato,26.38,0,167
2024-10-21,Siliguri,Onion,28.92,0,89
2024-10-21,Siliguri,Dal,18.48,0,207
2024-10-21,Siliguri,Atta,26.36,0,52
2024-10-21,Howrah,Rice,28.79,0,102
2024-10-21,Howrah,Wheat,29.79,0,150
2024-10-21,Howrah,Sugar,32.0,0,103
2024-10-21,Howrah,Salt,26.5,0,120
2024-10-21,Howrah,Oil,30.08,0,107
2024-10-21,Howrah,Milk,28.22,0,79
2024-10-21,Howrah,Potato,25.35,0,73
2024-10-21,Howrah,Onion,29.06,0,67
2024-10-21,Howrah,Dal,31.95,0,72
2024-10-21,Howrah,Atta,34.46,0,115
2024-10-22,Kolkata,Rice,27.67,0,65
2024-10-22,Kolkata,Wheat,28.86,0,113
2024-10-22,Kolkata,Sugar,31.68,0,89
2024-10-22,Kolkata,Salt,24.74,0,200
2024-10-22,Kolkata,Oil,25.01,0,81
2024-10-22,Kolkata,Milk,26.9,0,189
2024-10-22,Kolkata,Potato,34.18,0,93
2024-10-22,Kolkata,Onion,28.86,0,147
2024-10-22,Kolkata,Dal,24.25,0,86
2024-10-22,Kolkata,Atta,29.22,0,177
2024-10-22,Asansol,Rice,32.1,0,135
2024-10-22,Asansol,Wheat,25.12,0,211
2024-10-22,Asansol,Sugar,22.96,0,109
2024-10-22,Asansol,Salt,31.7,0,89
2024-10-22,Asansol,Oil,16.03,0,130
2024-10-22,Asansol,Milk,26.68,0,93
2024-10-22,Asansol,Potato,29.17,0,144
2024-10-22,Asansol,Onion,27.93,0,211
2024-10-22,Asansol,Dal,30.69,0,169
2024-10-22,Asansol,Atta,34.25,0,49
2024-10-22,Durgapur,Rice,31.76,0,196
2024-10-22,Durgapur,Wheat,28.73,0,63
2024-10-22,Durgapur,Sugar,28.59,0,115
2024-10-22,Durgapur,Salt,32.06,0,181
2024-10-22,Durgapur,Oil,22.32,0,85
2024-10-22,Durgapur,Milk,23.22,0,117
2024-10-22,Durgapur,Potato,17.74,0,162
2024-10-22,Durgapur,Onion,29.5,0,56
2024-10-22,Durgapur,Dal,33.55,0,97
2024-10-22,Durgapur,Atta,29.11,0,102
2024-10-22,Siliguri,Rice,26.37,0,173
2024-10-22,Siliguri,Wheat,25.85,0,85
2024-10-22,Siliguri,Sugar,29.45,0,82
2024-10-22,Siliguri,Salt,22.97,0,131
2024-10-22,Siliguri,Oil,23.61,0,91
2024-10-22,Siliguri,Milk,24.41,0,165
2024-10-22,Siliguri,Potato,31.15,0,87
2024-10-22,Siliguri,Onion,25.04,0,46
2024-10-22,Siliguri,Dal,26.65,0,114
2024-10-22,Siliguri,Atta,27.79,0,129
2024-10-22,Howrah,Rice,26.53,0,63
2024-10-22,Howrah,Wheat,27.53,0,101
2024-10-22,Howrah,Sugar,30.23,0,149
2024-10-22,Howrah,Salt,28.78,0,207
2024-10-22,Howrah,Oil,23.17,0,107
2024-10-22,Howrah,Milk,24.41,0,128
2024-10-22,Howrah,Potato,31.12,0,157
2024-10-22,Howrah,Onion,35.33,0,105
2024-10-22,Howrah,Dal,29.45,0,59
2024-10-22,Howrah,Atta,32.12,0,60
2024-10-23,Kolkata,Rice,19.0,0,53
2024-10-23,Kolkata,Wheat,20.21,0,162
2024-10-23,Kolkata,Sugar,19.45,0,140
2024-10-23,Kolkata,Salt,33.53,0,63
2024-10-23,Kolkata,Oil,23.55,0,131
2024-10-23,Kolkata,Milk,25.44,0,158
2024-10-23,Kolkata,Potato,24.17,0,204
2024-10-23,Kolkata,Onion,30.64,0,109
2024-10-23,Kolkata,Dal,22.41,0,146
2024-10-23,Kolkata,Atta,22.75,0,130
2024-10-23,Asansol,Rice,29.82,0,132
2024-10-23,Asansol,Wheat,22.39,0,66
2024-10-23,Asansol,Sugar,25.97,0,180
2024-10-23,Asansol,Salt,25.83,0,93
2024-10-23,Asansol,Oil,21.97,0,91
2024-10-23,Asansol,Milk,23.3,0,146
2024-10-23,Asansol,Potato,32.4,0,114
2024-10-23,Asansol,Onion,24.85,0,120
2024-10-23,Asansol,Dal,26.2,0,74
2024-10-23,Asansol,Atta,20.98,0,130
2024-10-23,Durgapur,Rice,33.29,0,51
2024-10-23,Durgapur,Wheat,29.73,0,106
2024-10-23,Durgapur,Sugar,24.35,0,78
2024-10-23,Durgapur,Salt,24.14,0,207
2024-10-23,Durgapur,Oil,33.46,0,103
